DESIGN NUMBER,Colour Code,Coverage 01,Coverage 02,Coverage 03,Coverage 04,Coverage 05,Coverage 06,Coverage 07,Coverage 08,Coverage 09,Coverage 10,Coverage 11,Coverage 12,Coverage 13,Coverage 14,Total coverage
A000169G01,P8A0000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,P8A0000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,P5A0000002,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,D100000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,D100000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,P8A0000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,DW00000003,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,DW0000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000169G01,P900000001,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87
A000170G01,P6FD000878,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P6FD000878,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,PW7EC00178,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,PW8EC00177,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,PW3EC00176,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,PW8EC00175,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,PW8EC00174,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P9FJ000445,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P4FJ000444,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P600000004,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P700000003,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P400000002,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P8A0000001,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P600000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P600000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P600000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P300000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P300000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P300000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P3FB000121,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P3FB000121,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P3FB000121,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,PW00000004,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P700000003,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P100000002,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P100000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P700000004,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P8A0000003,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P600000002,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P700000001,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25
A000170G01,P400000003,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P8A0000002,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000170G01,P600000001,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
A000174G01,P300000001,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78
A000177O03,R8A0000001,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000177O03,R400000002,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000177O03,R5B0000001,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000177O03,R8A0000003,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000177O03,R400000002,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000177O03,R400000002,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000177O03,R5B0000001,31.23,1.54,89.01,0,0,0,0,0,0,0,0,0,0,0,121.78
A000179F01,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000179F01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000179F01,P900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000182F01,P8A0000001,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53
A000183F01,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000183F01,P700000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000183F01,P700000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000184G01,,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38
A000184G01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000184G01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000184G01,R5B0000001,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38
A000184G01,R8A0000002,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38
A000184G01,R500000001,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38
A000188G07,R700000003,16.49,16.35,17.85,18.91,2.34,10.66,7,13.99,0,0,0,0,0,0,103.59
A000188G07,R300000001,16.49,16.35,17.85,18.91,2.34,10.66,7,13.99,0,0,0,0,0,0,103.59
A000191O04,R8A0000001,0.98,2.73,1.25,100,0,0,0,0,0,0,0,0,0,0,104.96
A000191O04,,0.98,2.73,1.25,100,0,0,0,0,0,0,0,0,0,0,104.96
A000191O04,,0.98,2.73,1.25,100,0,0,0,0,0,0,0,0,0,0,104.96
A000192F01,,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
A000192F01,,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
A000194G01,P600000002,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
A000194G01,,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
A000195G01,DW00000001,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
A000197G01,,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71
A000197G01,,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71
A000198G02,D8A0000001,2.51,2.51,0,0,0,0,0,0,0,0,0,0,0,0,5.02
A000199G01,,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26
A000199G01,,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26
A000201G02,,1.25,10.02,0,0,0,0,0,0,0,0,0,0,0,0,11.27
A000201G02,,1.25,10.02,0,0,0,0,0,0,0,0,0,0,0,0,11.27
A000206G04,R5A0000001,17.63,20.84,13.24,21.57,0,0,0,0,0,0,0,0,0,0,73.28
A000210G01,,10.66,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66
A000210G01,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000213G01,,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02
A000216G01,D100000001,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28
A000217F01,DW0000001,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74
A000217F01,P900000001,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74
A000217F01,P8A0000001,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74
A000219G01,P700000006,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P700000006,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P700000005,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000004,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000004,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000006,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000006,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000004,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000004,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P400000003,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW70000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P900000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P900000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P700000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P700000004,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P400000003,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P5A0000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P300000007,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000006,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P300000005,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P300000004,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000003,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P700000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P700000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P000000002,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P000000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P1000000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P900000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW00000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,PW0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P8A0000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000219G01,P600000001,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66
A000220G01,PW60000001,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000220G01,P600000002,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000220G01,P600000003,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000220G01,P4FD000399,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000220G01,P4FD000399,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000220G01,P4FD000399,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000220G01,P4FD000399,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
A000224G01,P300000002,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18
A000224G01,P300000001,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18
A000227F02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000227F02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000232C04,P400000003,11.43,0.02,25.68,25.38,0,0,0,0,0,0,0,0,0,0,62.51
A000232C04,,11.43,0.02,25.68,25.38,0,0,0,0,0,0,0,0,0,0,62.51
A000232C04,P400000001,11.43,0.02,25.68,25.38,0,0,0,0,0,0,0,0,0,0,62.51
A000232C04,P300000004,11.43,0.02,25.68,25.38,0,0,0,0,0,0,0,0,0,0,62.51
A000232C04,P3000000002,11.43,0.02,25.68,25.38,0,0,0,0,0,0,0,0,0,0,62.51
A000233G02,P700000003,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P900000002,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P100000001,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P600000002,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P100000001,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P700000005,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P300000004,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P700000003,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P900000002,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000233G02,P100000001,9.99,37.67,0,0,0,0,0,0,0,0,0,0,0,0,47.66
A000234G02,,12.22,32.36,0,0,0,0,0,0,0,0,0,0,0,0,44.58
A000234G02,,12.22,32.36,0,0,0,0,0,0,0,0,0,0,0,0,44.58
A000234G02,P600000003,12.22,32.36,0,0,0,0,0,0,0,0,0,0,0,0,44.58
A000234G02,P8A0000002,12.22,32.36,0,0,0,0,0,0,0,0,0,0,0,0,44.58
A000234G02,P600000001,12.22,32.36,0,0,0,0,0,0,0,0,0,0,0,0,44.58
A000236G02,,4.72,7.15,0,0,0,0,0,0,0,0,0,0,0,0,11.87
A000238G02,P8A0000001,54.95,10.93,0,0,0,0,0,0,0,0,0,0,0,0,65.88
A000243F01,P300000001,21.54,0,0,0,0,0,0,0,0,0,0,0,0,0,21.54
A000243F01,P8A00000003,21.54,0,0,0,0,0,0,0,0,0,0,0,0,0,21.54
A000246F01,P8A0000001,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,D700000001,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,D700000001,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,D700000001,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,PW00000003,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,D700000002,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000246F01,,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50
A000260F03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000285F03,P900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000320G01,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000348G01,P5A0000001,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,P8A0000001,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,P8A0000003,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,P8A0000002,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,P8A0000001,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,P8A0000001,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,DW00000002,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000348G01,P8A0000001,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74
A000352G01,P8A0000001,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.33
A000352G01,P8A0000001,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.33
A000352G01,P8A0000001,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,37.33
A000355G01,P700000001,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
A000355G01,P100000001,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
A000357G02,D8A0000004,0.94,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.14
A000357G02,D8C0000003,0.94,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.14
A000357G02,D8C0000001,0.94,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.14
A000357G02,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000359G01,P600000003,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P900000002,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P8A0000001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P900000003,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P600000002,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P600000002,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P100000001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000359G01,P100000001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A000360C03,P900000001,16.02,36.39,25.43,0,0,0,0,0,0,0,0,0,0,0,77.84
A000362G01,R8A0000003,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,20.2
A000362G01,R5A0000002,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,20.2
A000362G01,R8A0000001,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,20.2
A000370G01,,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P100000002,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
A000370G01,P100000001,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
A000370G01,PW00000003,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P300000002,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P100000001,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P600000002,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P600000001,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P8A0000001,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000370G01,P100000002,27.68,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68
A000375G01,P700000001,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000375G01,P700000001,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000375G01,P100000003,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000375G01,P900000002,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000375G01,,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000375G01,,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000375G01,P600000001,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5
A000380G04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000387G01,,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51
A000389G01,,70.34,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34
A000389G01,,70.34,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34
A000389G01,,70.34,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34
A000389G01,,70.34,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34
A000393C03,,12.33,17,27.98,0,0,0,0,0,0,0,0,0,0,0,57.31
A000393C03,P700000001,12.33,17,27.98,0,0,0,0,0,0,0,0,0,0,0,57.31
A000393C03,P700000001,12.33,17,27.98,0,0,0,0,0,0,0,0,0,0,0,57.31
A000393C03,P700000001,12.33,17,27.98,0,0,0,0,0,0,0,0,0,0,0,57.31
A000393C03,,12.33,17,27.98,0,0,0,0,0,0,0,0,0,0,0,57.31
A000395G01,,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73
A000395G01,R900000002,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73
A000396G01,P8A0000003,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53
A000396G01,p600000002,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53
A000396G01,P600000001,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53
A000396G01,P700000002,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53
A000396G01,P600000001,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53
A000398F02,,4.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,10.5
A000398F02,,4.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,10.5
A000398F02,,4.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,10.5
A000398F02,,4.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,10.5
A000399F07,P8A0000001,13.51,14.31,0,0,0,0,0,0,0,0,0,0,0,0,27.82
A000399F07,,13.51,14.31,0,0,0,0,0,0,0,0,0,0,0,0,27.82
A000401G01,,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85
A000401G01,P8A0000001,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85
A000401G01,,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85
A000402G01,P700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P400000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P400000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P8A0000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P8A0000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,D700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P700000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P100000002,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000402G01,P900000001,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21
A000405G01,P8A0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000406G01,PW00000001,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93
A000406G01,P8A0000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000406G01,P8A0000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000406G01,P900000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000407G01,D000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000407G01,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000408G01,,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
A000408G01,P8A0000002,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
A000408G01,P8A0000001,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
A000410G02,,22.45,38.86,0,0,0,0,0,0,0,0,0,0,0,0,61.31
A000410G02,,22.45,38.86,0,0,0,0,0,0,0,0,0,0,0,0,61.31
A000412F01,P900000003,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
A000412F01,R600000002,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
A000412F01,P900000001,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
A000414G01,R900000001,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29
A000417F06,,2.23,9.23,4.41,16.91,2.45,7.94,0,0,0,0,0,0,0,0,43.17
A000418G02,D8A0000001,1.67,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1.9
A000419G03,D8A0000001,0.47,0.23,0.56,0,0,0,0,0,0,0,0,0,0,0,1.26
A000420G03,D5A0000001,0.18,0.27,0.13,0,0,0,0,0,0,0,0,0,0,0,0.58
A000421C03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A000423G02,P5C0000001,15.55,8.52,0,0,0,0,0,0,0,0,0,0,0,0,24.07
A000424F04,R8A0000001,5.54,2.42,18.82,75.62,0,0,0,0,0,0,0,0,0,0,102.4
A000424F04,,5.54,2.42,18.82,75.62,0,0,0,0,0,0,0,0,0,0,102.4
