k1,k2,k3,k4,construction
A160C149,BADD,C77001,DH01,60K COM M (LENZ)+80D(80/72) P*60K COM M (LENZ)+80D(80/72) P- -PLAIN (SEER SUCKER)
A160C149,BADDJ,C77001,DH01,60K COM M (LENZ)+80D(80/72) P*60K COM M (LENZ)+80D(80/72) P- -PLAIN (SEER SUCKER)
A160C156,HMM,W11001,HH01,60COM*50COM- *96--JACQUARD
A160C156,HMM,W11001,HH02,60COM*50COM- *96--JACQUARD
A160C156,HMM,W11001,HH03,60COM*50COM- *96--JACQUARD
A160C156,HMM,W11001,HH04,60COM*50COM- *96-JACQUARD
A160C156,HMM,W11001,HH05,60COM*50COM- *96-JACQUARD
A160C178,HDD,C22001,DH01,60K COM M(LENZ)+80D(80/72) P*60K COM M(LENZ)+80D(80/72) P - *92- -SEER SUCKER
A160C181,HMM,C23001,HH01,60COM*60COM+20COM+2/40COM- *82-DOBBY (FIL-COUPE)
A1700013,LXPP,C22002,HH01,70COM*70COM-142*104-146-PLAIN 84 $
A1700013,LXPP,C22002,HH02,70COM*70COM-142*104-146-PLAIN 84 $
A1700013,LXPP,C22002,HH03,70COM*70COM-142*104-146-PLAIN 84 $
A1700013,LXPP,C22002,HH04,70COM*70COM-142*104-146-PLAIN 84 $
A1700013,LXPP,C22002,HH05,70COM*70COM- *104-PLAIN
A1700019,LXMCNL,W11001,HH03,70COM*60LYC-230*120-126-4/1 S SATIN 155 $
A170A031,LXMM,C22001,VV01,70COM*70COM-180*90-150-PLAIN 96 $
A170A032,LXPP,C54001,HH01,70COM*70COM-150*110*148-PLAIN 95 $
A170A039,LXPPN,W11001,HH09,70COM*70COM-160*126*140-1/2 S TWILL 102
A170A056,LXPP,C44001,HH01,70COM*70COM- *110-2/1 Z TWILL
A170A056,LXPP,C44003,HH01,70COM*70COM- *110-2/1 Z TWILL
A170A056,LXPP,C44003,HH02,70COM*70COM- *110-2/1 Z TWILL
A170A056,LXPP,C55001,HH01,70COM*70COM- *110-2/1 Z TWILL
A170A057,LXPP,C44001,HH01,70COM*70COM-114*110*140- 2/2 Z TWILL 83
A170A057,LXPP,C44001,HH02,70COM*70COM- *110- 2/2 Z TWILL
A170A057,LXPP,C44001,HH03,70COM*70COM- *110- 2/2 Z TWILL
A170A058,LXPP,C22001,HH01,70COM*70COM- *108-DOBBY-08.06.002
A170A058,LXPP,C22001,HH02,70COM*70COM- *110-DOBBY-08.06.002
A170A060,LXPPN,S21002,VV01,70COM*70COM-200*88-148-PLAIN 105 $
A170A060,LXPPN,S21002,VV02,70COM*70COM-200*88-148-PLAIN 105 $
A170A072,LXPPN,W11001,HH02,70COM*70COM- *126-1/2 S TWILL
A170A074,BAPP,C22001,HH01,70COM+2/60COM*70COM+2/60COM- *108-DOBBY (TOP-BEAM)-12.12.159
A170A074,BAPP,C22001,HH02,70COM+2/60COM*70COM+2/60COM- *108-DOBBY (TOP-BEAM)-12.12.159
A170A074,BAPP,C22001,HH03,70COM+2/60COM*70COM+2/60COM- *108-DOBBY (TOP-BEAM)-12.12.159
A170A092,HMMT,C33001,HH01,70COM+50SPX(40D)*70COM+40SPX(40D)- *72-SEAR SUCKER
A170A097,LXPPN,S21001,HH02,70COM*70COM- *88-PLAIN
A170A108,HMMT,C44001,HH01,70COM*70COM- *100-DOBBY-238.198.001
A170A110,HMMNT,C22001,HH01,70COM*70COM- *122-PLAIN
A170A111,BAPP,C55003,HH01,70COM+2/100SD*70COM+2/100SD-162*122*151-PLAIN 108
A170A111,BAPP,C55003,HH02,70COM+2/100SD*70COM+2/100SD-162*122*151-PLAIN 108
A170A113,HMMNT,W11001,RR01,70COM*70COM- *108-PLAIN TOP BEAM
A170A132,HMMT,S61001,HH01,70COM*70COM- -DOBBY-04.12.002
A170A138,HMM,C33001,HH01,70COM+50SPX(40D)*70COM+50SPX(20D)- *74-SEAR SUCKER (CRINKLE EFFECT)
A170A139,LXPPN,S13001,HH01,70COM*70COM- *126-DOBBY
A170A139,LXPPN,S13001,HH02,70COM*70COM- *126-DOBBY
A170A140,LXPPW,S21001,HH01,70COM*70COM- *90-PLAIN
A170A148,LXPPJ,S21001,HH01,70COM*70COM- *106-2/2 S TWILL
A170A165,HMF,C22001,HA02,70COM*80D.NYL.STR- *104-2/1 Z TWILL
A170A165,HMF,C22001,HA03,70COM*80D.NYL.STR- *104-2/1 Z TWILL
A170A181,BAMM,F22001,HH03,70COM*70COM- *118- -DOBBY
A170A181,BAMMJ,F22001,HH03,70COM*70COM- *118- -DOBBY
A170A201,HFFNWT,C22001,DA01,70D RN*50D Kx- -2/1 Z TWILL
A170A209,HMMT,W21001,HH01,70COM+30K COM M*70COM- *88- -DOBBY-48.10.004
A1800011,LXMM,C22003,HH01,80COM*80COM-112*88-140-PLAIN-63 $
A1800011,LXMM,C22003,HH02,80COM*80COM-112*88-140-PLAIN-63 $
A1800011,LXMM,S12001,HH01,80COM*80COM-112*88-140-PLAIN-63 $
A1800011,LXMMA,C22017,HH01,80COM*80COM- -PLAIN
A1800011,LXMMA,C22017,HH02,80COM*80COM- -PLAIN
A1800011,LXMMA,C22017,HH04,80COM*80COM- -PLAIN
A1800011,LXMMA,C22018,HH01,80COM*80COM- -PLAIN
A1800011,LXMMA,C44001,HH01,80COM*80COM- -PLAIN
A1800011,LXMMA,C44001,HH02,DISCARDED
A1800011,LXMMA,S21009,HH03,80COM*80COM- -PLAIN
A1800011,LXMMA,S21009,HH04,80COM*80COM- -PLAIN
A1800011,LXMMO,C22005,HH01,80COM.OG*80COM.OG-112*88-140-PLAIN-63 $
A1800011,LXMMO,C22007,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMO,C22007,HH02,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMO,C22008,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMO,C22009,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMO,C22010,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMO,C22011,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMO,S61001,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C22012,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C22013,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C22016,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C33001,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C33002,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C33003,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C48001,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C63001,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,C64001,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,CJ4001,HH02,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S21011,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S21012,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S21012,HH02,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S21013,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S21014,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S21015,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S31004,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S31005,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S31006,HH01,80COM.OG*80COM.OG- *88-PLAIN
A1800011,LXMMOA,S31007,HH01,DISCARDED
A1800011,LXPP,C22005,HH01,DISCARDED
A1800011,STICKER,C22005,HH01,80COM.OG*80COM.OG-112*88-140-PLAIN-63 $
A1800023,LXMM,C33003,HH01,80COM*80COM-156*118-135-PLAIN-80 $
A1800023,LXMM,C33003,HH03,80COM*80COM-156*118-135-PLAIN-80 $
A1800023,LXMM,C33003,HH04,80COM*80COM- *120-PLAIN
A1800033,LXMM,W11001,HH05,80COM.CT*80COM.CT-122*90-138-PLAIN 66 $
A1800033,LXMM,W11001,HH06,80COM.CT*80COM.CT- *90-PLAIN
A1800033,LXMM,W11001,HH07,80COM.CT*80COM.CT-122*90-138-PLAIN 66 $
A1800036,LXMM,S12001,VV01,80COM*80COM+20MC-PLAIN
A180A063,LXPPN,W11001,HH01,80COM*80COM-152*104-145-PLAIN 78 $
A180A063,LXPPN,W11001,HH02,80COM*80COM-152*104-145-PLAIN 78 $
A180A063,LXPPN,W11001,HH03,80COM*80COM- *104-PLAIN
A180A078,LXPPN,C33001,HH01,80COM*80COM-154*100-132-PLAIN 83
A180A083,LXPPN,C22001,HH01,80COM*80COM-160*108-137-PLAIN 84 $
A180A083,LXPPN,C22003,HH01,80COM*80COM-160*108-137-PLAIN 84 $
A180A083,LXPPN,C22003,HH02,80COM*80COM- *108-PLAIN
A180A110,LXPPN,C22001,HH01,80COM*80COM- *110-DOUBLE CLOTH
A180A110,LXPPN,C22001,HH02,80COM*80COM- *110-DOUBLE CLOTH
A180A112,LXMV,S12002,HH01,80COM*30VORTEX.VIS- *72-PLAIN
A180A133,LXPP,S21001,HH01,80COM+2/80COM*80COM-148*120*150-PLAIN 87 $
A180A144,LXPM,S12001,HH01,80COM*60HT+60COM- *88-DOBBY-08.112.001
A180A144,LXPM,S12001,HH02,80COM*60HT+60COM- *88-DOBBY-08.112.001
A180A145,BAFM,C23001,DH01,80D.PET*30COM+90D.PET.STR- *64-PLAIN (CRINKLE EFFECT)
A180A169,LXPP,S21002,HH02,80COM*80COM-180*110*149-4/1 S SATIN 88
A180A169,LXPP,S21002,HH03,80COM*80COM- *110-4/1 S SATIN
A180A169,LXPP,S21002,HH04,80COM*80COM- *110-4/1 S SATIN
A180A176,BLFM,C23001,DH03,80D.PET*30COM+40SPX(40D)- -PLAIN SEAR SUCKER(CRINKLE EFFECT)
A180A177,HMM,W11001,HH01,80COM*80COM- *88-PLAIN
A180A177,LXMM,W11001,HH02,80COM*80COM- *88-PLAIN
A180A177,LXMMWJ,S21001,HH02,80COM*80COM- *88-PLAIN
A180A179,HMMST,C22001,HH01,80COM*80COM+40TEN- *125-DOBBY+CRAMMING
A180A187,BLMMS,S32001,HH02,80COM+40COM*80COM+40MC-106*88-150-PLAIN SEAR SUCKER (TOP BEAM) 87 $
A180A187,HMM,S32001,HH01,80COM+40COM*80COM+40MC- *90-PLAIN SEAR SUCKER (TOP BEAM)
A180A187,HMM,S32001,HH02,80COM+40COM*80COM+40MC- *90-PLAIN SEAR SUCKER (TOP BEAM)
A180A187,LLMMS,S32001,HH01,80COM+40COM*80COM+40MC-106*88-150-PLAIN SEAR SUCKER (TOP BEAM) 87 $
A180A198,HMMN,W11001,HH02,DISCARDED
A180A198,HMMNT,W11001,HH02,80COM*80COM- *122-PLAIN
A180A198,LXMMN,W11001,HH02,80COM*80COM- -PLAIN
A180A214,LXPCJ,C22001,HH03,80COM*60LYC(20D)- *96-PLAIN
A180A214,LXPCNJ,C22001,HH02,80COM*60LYC(20D)- *96-PLAIN
A180A214,LXPCNJ,C33001,HH01,80COM*60LYC(20D)- -PLAIN
A180A214,LXPCNJ,S12001,HH01,80COM*60LYC(20D)- -PLAIN
A180A214,LXPCNJ,S12001,HH02,80COM*60LYC(20D)- -PLAIN
A180A222,HPPT,S41001,HH02,80COM*80COM- -PLAIN
A180A226,HMM10W,S32001,HH01,80COM+40COM*80COM+40MC- *90-PLAIN SEAR SUCKER (TOP BEAM)
A180A291,HMM,F21001,HH01,DISCARDED
A180A291,HMM,S21001,HH01,80COM*80COM- -JACQUARD
A180A294,HMMT,C44001,HH01,80COM*80COM- -PLAIN
A180A297,HMMN,W11001,HH01,80COM*80COM- *118-JACQUARD
A180A298,HMM,C22001,HH01,80COM*60COM- *100-JACQUARD
A180A299,HMF,W11001,DH01,80COM*150D.PET- *92-JACQUARD
A180A303,HPPT,S71001,HH01,80COM*100COM- -PLAIN
A180A333,BAMM,W12001,HH01,80COM*60COM+60MC- *76-PLAIN
A180A364,BAFM,W11001,DH02,80D.PET*20COM- *80- -2/2 MATT
A1A0A021,HPPT,S71001,HH01,100COM*100COM- -PLAIN
A1A0A022,HPPT,S71001,HH01,100COM*100COM- -PLAIN
A1A0A025,HMMSNT,S31001,VV02,100COM*100COM- *126- -3/1 S TWILL
A1F0A004,HFMT,W11001,DH01,150D.PET*2/30COM- *50-PLAIN
A1F0A006,HFMT,W11001,DH01,150D.PET*2/30COM- *56-PLAIN
A1F0A007,BAFC,W11001,DH02,150D.PET*2/30C- *56-PLAIN
A1F0A007,BAFM,W11001,DH02,150D.PET*2/30COM-76*56 146-PLAIN-157
A1F0A007,BAFM,W11001,DH10,150D (155/288) P*2/30COM- *56-PLAIN
A1F0A007,BAFMW,W11001,DH03,150D.PET*2/30COM-76*56 149-PLAIN-157
A1F0A007,BAFMW,W11001,DH04,150D.PET*2/30COM- *56-PLAIN
A1F0A007,BAFMW,W11001,DH06,150D.PET*2/30COM- *56-PLAIN
A1F0A007,BAFMW,W11001,DH07,150D.PET*2/30COM- *56-PLAIN
A1F0A007,BAFMW,W11001,DH08,150D.PET*2/30COM- *56-PLAIN
A1F0A007,BAFMW,W11001,DH09,150D.PET*2/30COM- *56-PLAIN
A216A012,HKKT,C44001,DD01,2/16K Acr*2/16K Acr- *38-2/2 Z TWILL
A220A031,BACC,F12001,HH01,2/20C*2/20C-PLAIN
A220A031,BACC,F12001,HH02,2/20C*2/20C-PLAIN
A220A031,BACC,F12001,HH03,2/20C*2/20C-PLAIN
A220A031,BACC,F22001,HH03,discard.
A220A061,BACC,C22001,DH01,2/20PC.MEL+10C.PC*2/20PC.MEL+10C.PC- *48-PLAIN
A220A070,BACC,W11001,HH02,2/20C*2/20C- -2/2 MATT
A220A072,HCCT,W12001,HH01,2/20GRINDLE*40LEA.HEMP+16SPX(40D)- *50-PLAIN
A220A074,HMOT,W11001,HH01,2/20COM*7OE- -2/2 HBT
A220A090,BAKK,C33002,HH01,2/20K+2/20K.GRINDLE*2/20K+2/20K.GRINDLE-48*50-170.23-DOBBY-08.08.414.A
A220A090,BAKKJ,C33002,HH01,2/20K+2/20K.GRINDLE*2/20K+2/20K.GRINDLE- *50-DOBBY
A221A001,BAKK,F21001,HH02,2/21GRD+2/21K*2/21K- -2/2 S TWILL
A221A001,BAKK,F21001,HH03,2/21GRD+2/21K*2/21K- -2/2 S TWILL
A221A001,BAKK,F21001,HH04,2/21GRD+2/21K*2/21K- -2/2 S TWILL
A221A001,BAKK,F21001,HH05,2/21GRD+2/21K*2/21K- -2/2 S TWILL
A228A003,HRRT,C22001,HH01,28/2R.VIS.SPX(40D)*30/2R.SPX(70D)- -2/2 S TWILL-16.16.296
A2300006,BLCCW,W11001,HH02,2/30C*16SPX(70D)- *66-DOBBY
A2300015,BACC,F21001,HH02,"2/30C*20SPX-152*64-148-2/2,Z TWILL 110 $"
A2300015,BACC,F21001,HH03,"2/30C*20SPX-152*64-148-2/2,Z TWILL 110 $"
A2300020,BACC,W11001,HH05,2/30C*16SPX-74*58-150-PLAIN-224 $
A2300020,BACC,W11001,HH06,2/30C*16SPX-74*58-150-PLAIN-224 $
A2300020,BACC,W11001,HH07,2/30C*16SPX-74*58-150-PLAIN-224 $
A2300020,BACC,W11001,HH09,2/30C*16SPX-PLAIN
A2300020,BACC,W11001,HH10,2/30C*16SPX-PLAIN
A2300020,BACC,W11001,HH11,2/30C*16SPX-PLAIN
A2300028,BACC,C22001,HH01,2/30C*2/30C-76*66-148-2/2 Z TWILL 254 $
A2300028,BACC,C22001,HH02,2/30C*2/30C-76*66-148-2/2 Z TWILL 254 $
A2300028,BACC,C22001,HH03,2/30C*2/30C-76*66-148-2/2 Z TWILL 254 $
A2300032,BACM,W11001,HH01,2/30C*2/40MEL-2/2 HBT
A2300032,BACM,W11001,HH02,2/30C*2/40MEL-84*78-150-2/2 HBT 244 $
A230A047,BACC,F21001,HH12,2/30C*20SPX(70D)- *76-2/2 Z TWILL
A230A047,BACC,F21001,HH13,2/30C*20SPX(70D)-88*76*131-2/2 Z TWILL 265 $ !
A230A047,BLCC,F21001,HH08,2/30C*20SPX(70D)- *76-2/2 Z TWILL
A230A047,BLCC,F21001,HH09,2/30C*20SPX(70D)-88*76*131-2/2 Z TWILL 265 $ !
A230A047,BLCC,F21001,HH10,2/30C*20SPX(70D)-88*76*131-2/2 Z TWILL 265 $ !
A230A047,BLCC,F21001,HH11,2/30C*20SPX(70D)-88*76*131-2/2 Z TWILL 265 $ !
A230A067,BACC,W11001,HH01,2/30C*20SPX-108*60-132-DOBBY 270 $
A230A084,BACC,W11001,DH03,2/30C.PC*20SPX(70D)-106*80-135-DOBBY 315
A230A084,BACC,W11001,DH04,2/30C.PC*20SPX(70D)- *80-DOBBY-08.08.045
A230A097,BACK,C22001,TT01,2/30C+2/30C.CVC*16K.SPX(70D)+16CVC.SPX-2/2 Z TWILL
A230A097,BACKK,C22001,TT01,2/30C+2/30C.CVC*16K.SPX(70D)+16CVC.SPX-2/2 Z TWILL
A230A138,BACC,C22001,HH01,2/30C*16SPX(40D)- *62-DOBBY
A230A138,BACC,C22001,HH02,2/30C*16SPX(40D)- *62-DOBBY
A230A138,BACC,C22001,HH03,2/30C*16SPX(40D)- *62-DOBBY
A230A148,BACC,C22001,HH06,2/30C*16SPX(70D)-88*64 143-DOBBY-267
A230A148,BACCL,C22001,HH02,2/30C*16LYC(70D) -88*64 143-DOBBY-267
A230A148,BACCL,C22001,HH03,2/30C*16LYC(70D)-88*64 143-DOBBY-267
A230A148,BLCC,C22001,HH04,2/30C*16SPX(70D)-88*64 143-DOBBY-267
A230A148,BLCC,C22001,HH05,2/30C*16SPX(70D)- 88*64 143-DOBBY-267
A230A202,BACC,W12001,HH02,2/30C*20SPX(70D)+20COM- -DOBBY-06.04.010
A230A202,BACC,W12001,HH03,2/30C*20SPX(70D)+20COM- -DOBBY-06.04.010
A230A218,BACCJ,C43001,HH02,DISCARD
A230A218,BACCWJ,C43001,HH02,2/30C*16SPX(105D)- -2/2 Z TWILL
A230A235,HMMT,C22001,HH01,2/30COM+2/30GRINDLE*2/30GRINDLE.SPX(40D)+2/30SPX(40D) -2/2 MATT
A230A235,HMMT1,C22001,HH02,2/30C+2/30GRINDLE*2/30GRINDLE.SPX(40D)- -2/2 MATT
A230A257,BACCW,S31001,HH02,2/30C*16C.SPX(40D)- *54-DOBBY
A230A262,BLCC,C24001,HH02,2/30C*16C Spx 70D+16OE- *64-2/2 S TWILL
A230A273,BACC,C22001,DH03,2/30C+2/30C CVC*20C CVC Spx 70D+20C Spx 70D- *64- -PLAIN
A230A273,BACC,C22001,DH04,2/30C+2/30C CVC*20C CVC Spx 70D+20C Spx 70D- *64- -PLAIN
A230A279,BACC,C22001,DH02,2/30C+2/30C PC*20C PC Spx 70D+20C Spx 70D- -PLAIN
A230A279,BACC,C22001,DH03,2/30C+2/30C PC*20C PC Spx 70D+20C Spx 70D- -PLAIN
A230A307,BACC,C44001,HH01,2/30C*2/30C- *52-2/2 BKT
A230A309,HCC,C44001,HH01,2/30C+2/30GRD*2/30C+2/30GRD- *44- -DOBBY-24.24.054
A236A001,BAKK,W11001,FD01,2/36ARARMID*2/36ARAMID-PLAIN
A236A001,BAKK,W11001,FD03,2/36ARARMID*2/36ARAMID-PLAIN
A236A019,HKK,W11001,FD01,2/36ARAMID*2/36ARAMID-*58- -2/1 Z TWILL
A236A019,HKK,W11001,FD02,2/36ARAMID*2/36ARAMID-*58- -2/1 Z TWILL
A236A020,HKK,W11001,FD01,2/36ARAMID*2/36ARAMID-*48 -PLAIN
A236A020,HKK,W11001,FD02,2/36ARAMID*2/36ARAMID-*48 -PLAIN
A236A026,HKK,W11001,FD01,2/36Ar*2/36Ar-
A236A026,HKK,W11001,FD02,2/36Ar*2/36Ar *48- -PLAIN
A2400049,BAMC,W11001,RR04,2/40MEL*20SPX- 2/2 MATT
A2400050,BAMC,W11001,RR02,"2/40MEL*20SPX-112*66-137-3/1,Z TWILL 243 $"
A2400055,BAMC,W11001,HH03,2/40COM*20SPX-127*68-145-DOBBY 270 $
A2400055,BAMC,W11001,HH04,2/40COM*20SPX-127*68-145-DOBBY 270 $
A2400088,BAEM,S22001,HH01,40/2R*20COM-96*70-150-PLAIN 208 $
A2400093,BAMC,W11001,HH01,2/40COM*20SPX-110*92-145-3/1 Z TWILL-272 $
A2400093,BAMC,W11001,HH02,2/40COM*20SPX-110*92-145-3/1 Z TWILL-272 $
A2400093,BAMC,W11001,HH04,2/40COM*20SPX-110*92-145-3/1 Z TWILL-272 $
A2400102,BAMC,W11001,HH02,2/40COM*20SPX-100*70-134-2/1 S TWILL 230 $
A2400105,BAMM,W11001,HH02,2/40COM*20COM-104*68-150-2/2 MATT-219 $
A2400108,BAMO,C54001,HH01,2/40COM*20OE-52*56-171.32-PLAIN
A2400108,BAMOJ,C54001,HH01,2/40COM*20OE- *56-PLAIN
A2400118,BAMM,W11001,HH01,2/40COM*2/40MEL-116*80-149-2/2 Z TWILL 260 $
A2400118,HMM,C33001,HH01,2/40COM*2/40COM-2/2 Z TWILL
A240A168,BAMM,C22001,HH01,2/40COM*30COM-80*78-148-PLAIN 170 $
A240A173,BAMC,W11001,HH01,2/40COM*20SPX-103*70-135-DOBBY 237 $
A240A180,BAMM,F21001,HH01,2/40COM*2/40COM-2/2 Z TWILL
A240A180,BAMM,F22001,HH01,2/40COM*2/40COM-2/2 Z TWILL
A240A186,BAKK,W11001,FD01,2/40ARAMID*2/40ARAMID-2/1 Z TWILL
A240A186,BAKK,W11001,FD02,2/40ARAMID*2/40ARAMID-2/1 Z TWILL
A240A186,BAKK,W11001,FD03,2/40ARAMID*2/40ARAMID-2/1 Z TWILL
A240A196,BAKK,W11001,FD01,2/40ARAMID*2/40ARAMID-67*52*171-PLAIN 144 $
A240A196,BAKK,W11001,FD02,2/40ARAMID*2/40ARAMID-67*52*171-PLAIN 144 $
A240A202,BACF,W11001,DD01,not feasible in processing at baddi
A240A207,BAKK,W11001,FD02,2/40ARAMID*2/40ARAMID-RIBSTOP
A240A232,BAKK,W11001,FD01,2/40ARAMID*2/40ARAMID-PLAIN
A240A232,BAKK,W11001,FD02,2/40ARAMID*2/40ARAMID-PLAIN
A240A232,BAKK,W11001,FD03,2/40ARAMID*2/40ARAMID-PLAIN
A240A236,BAKK,W11001,FD02,2/40ARAMID*2/40ARAMID
A240A260,BAKK,W11001,FD02,2/40ARAMID*2/40ARAMID-2/1 Z TWILL
A240A280,BAMM,C22001,HH01,2/40COM*30COM+30SPX(40D)-114*84-149-2/2 S TWILL 220 $
A240A280,BAMM,C22001,HH02,2/40COM*30COM+30SPX(40D)-114*84-149-2/2 S TWILL 220 $
A240A280,BAMM,C22001,HH04,2/40COM*30COM+30SPX(40D)-114*84-149-2/2 S TWILL 220 $
A240A280,BAMM,C22001,HH05,2/40COM*30COM+30SPX(40D)- *84-2/2 S TWILL
A240A281,LLMMN,C22001,HH02,2/40COM*2/40COM- -DOBBY-08.08.023
A240A281,LLMMN,C22001,HH03,2/40COM*2/40COM- -DOBBY-08.08.023
A240A281,LLMMN,C22001,HH04,2/40COM*2/40COM- -DOBBY-08.08.023
A240A292,BAMM,C33001,HH01,2/40COM+2/40MEL*2/40COM+2/40MEL-106*60-148-PLAIN 227 $
A240A292,BAMM,C33001,HH02,2/40COM+2/40MEL*2/40COM+2/40MEL-106*60-148-PLAIN 227 $
A240A293,BAMM,W11001,HH03,2/40COM*2/40COM-120*66-150-3/1 Z TWILL 238 $
A240A293,BAMM,W11001,HH04,2/40COM*2/40COM-120*66-150-3/1 Z TWILL 238 $
A240A308,BACC,W11001,DH01,2/40COM*2/30PC.QG-108*70-150-DOBBY 258 $
A240A308,BACC,W11001,DH03,2/40COM*2/30PC.QG-108*70-150-DOBBY 258 $
A240A345,BAEM,C34001,DH01,40/2R+2/40PC.QG*20COM+20SPX(70D)+20MEL- *66-DOBBY
A240A356,BLMC,F12001,HH01,2/40COM*20SPX(70D)-112*64*137-DOBBY 250
A240A393,BAMC,F21001,HH02,2/40COM*20SPX(40D)-130*70 149-DOBBY-267 $
A240A393,BAMC,F21001,HH03,2/40COM*20SPX(40D)-130*70 149-DOBBY-267 $
A240A393,BAMC,F21001,HH04,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH05,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH06,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH07,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH08,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH09,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH10,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH11,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,F21001,HH12,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BAMC,W11001,HH02,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BLMC,F21001,HH13,2/40COM*20SPX(40D)- *70-DOBBY
A240A393,BLMC,F21001,HH14,2/40COM*20SPX(40D)- *70-DOBBY
A240A402,BLMMS,S21001,HH01,2/40COM+20MEL*40COM- *90-2/2 HBT
A240A402,BLMMS,S21001,HH02,2/40COM+20MEL*40COM- *90-2/2 HBT
A240A406,BACC,F21001,DH01,2/40C.PC*16SPX(70D)-102*64*137-2/2 MATT 252
A240A406,BACC,F21001,DH04,2/40C.PC*16SPX(70D)-102*64*137-2/2 MATT 252
A240A417,BAMC,W12001,HH08,2/40COM*20SPX(70D)+20COM- *68-DOBBY
A240A417,BAMC,W12001,HH10,2/40COM*20COM+20SPX(70D)- *68-DOBBY
A240A417,BAMC,W12001,HH11,2/40COM*20COM+20SPX(70D)- *68-DOBBY
A240A417,BLMC,W12001,HH09,2/40COM*20COM+20SPX(70D)- *68-DOBBY
A240A417,LLMC,W12001,HH02,2/40COM*20SPX(70D)+20COM-108*68*145-DOBBY 230
A240A417,LLMC,W12001,HH04,2/40COM*20SPX(70D)+20COM-108*68*145-DOBBY 230
A240A417,LLMC,W12001,HH05,2/40COM*20SPX(70D)+20COM- *68-DOBBY
A240A432,BAMCL,C22001,HH02,2/40COM*20LYC(70D)-120*76*139-DOBBY-269 $
A240A432,BAMCL,C22001,HH03,2/40COM*20LYC(70D)-120*76*139-DOBBY-269 $
A240A432,BAMCL,C22001,HH05,2/40COM*20LYC(70D)- *76-DOBBY
A240A432,BAMCL,C22001,HH06,2/40COM*20LYC(70D)- *76-DOBBY
A240A432,BAMCL,C22001,HH07,2/40COM*20LYC(70D)- *76-DOBBY
A240A432,BAMCW,C22001,HH15,2/40COM*20SPX(70D)- *76-DOBBY
A240A432,BAMCW,C22001,HH16,2/40COM*20SPX(70D)- *76-DOBBY
A240A432,BLMCL,C22001,HH04,2/40COM*20LYC(70D)- *76-DOBBY
A240A432,BLMCL,C22001,HH12,2/40COM*20LYC(70D)- *76-DOBBY
A240A432,STICKER,C22001,HH02,2/40COM*20LYC(70D)-120*76*139-DOBBY-269 $
A240A438,OSPP,W11001,FD01,2/40ARAMID*2/40ARAMID-64*51-151-PLAIN 155 $
A240A561,LLMC,W12001,HH01,2/40COM*20SPX(70D)+20COM- *68-DOBBY
A240A561,LLMC,W12001,HH02,2/40COM*20SPX(70D)+20COM- *68-DOBBY
