k1,construction
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM-121*72-149-PLAIN-116 $
140137,40COM*40COM
140137,40COM*40COM
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM+40MEL*40COM+40MEL- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72- PLAIN
140137,40COM*40COM- *72- PLAIN
140137,40COM*40COM- *72- PLAIN
140137,40COM*40COM- *72- PLAIN
140137,40COM*40COM- *72- PLAIN
140137,40COM*40COM- *72- PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM.OG*40COM.OG-121*72-149-PLAIN-116 $
140137,40COM.OG*40COM.OG-121*72-149-PLAIN-116 $
140137,40COM.OG*40COM.OG-121*72-149-PLAIN-116 $
140137,40COM.OG*40COM.OG-121*72-149-PLAIN-116 $
140137,40COM.OG*40COM.OG-121*72-149-PLAIN-116 $
140137,40COM.OG*40COM.OG-121*72-149-PLAIN-116 $
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM- *72-PLAIN
140137,40COM*40COM-121*72-149-PLAIN-116 $
14015,40C*40C-142*72-148-PLAIN-142
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-132*72-150-PLAIN-123
140201,40COM*40COM-132*72-150-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140201,40COM*40COM-134*72-148-PLAIN-123
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40COM*40COM-112*90-146-PLAIN-123 $
140226,40MEL*40MEL- *90-PLAIN
140226,40COM*40COM
140226,40MEL*40MEL- *90-PLAIN
140226,40COM*40COM
140226,40COM*40COM
140311,40COM*2/30C-118*50-154-OXFORD-147
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-131
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-160*62-148-OXFORD-138 $
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,.
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40C*40C
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM-OXFORD
140313,40COM*40COM-OXFORD
140313,40COM*40COM-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-OXFORD
140313,40COM*40COM-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-OXFORD
140313,40COM*40COM-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM-OXFORD
140313,40COM*40COM-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40C*40C-162*62-148-OXFORD-131
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM-160*62-148-OXFORD-138 $
140313,40COM*40COM
140313,40COM*40COM
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM- *62-OXFORD
140313,40COM*40COM *62-OXFORD
140313,40COM*40COM *62-OXFORD
140313,40COM*40COM-148*62-160.8-OXFORD
140313,40COM*40COM-
140313,40COM*40COM-
140313,40COM*40COM-160*62-148-OXFORD-138 $
